Sample_ID,Modality,Quality_Profile,Field_Type,GT_Raw,Pred_Raw,Raw_Match,CER_A,WER_A,GT_Norm,Pred_Norm,Norm_Match,CER_B,WER_B,Expected_Len,Pred_Len,Is_Missing
43,JPEG,rotated_90,university_code,SRIT,SRIT,1,0.0,0.0,Sri Ramanujan Institute of Technology,Sri Ramanujan Institute of Technology,1,0.0,0.0,4,4,0
43,JPEG,rotated_90,issue_date,2025-07-02,2025/07/02,0,0.2,0.2,2025-07-02,2025-07-02,1,0.0,0.0,10,10,0
43,JPEG,rotated_90,cgpa,8.65,8.65 CGPA,0,1.25,1.25,8.65,8.65,1,0.0,0.0,4,9,0
43,JPEG,rotated_90,document_type,certificate,certificate,1,0.0,0.0,certificate,certificate,1,0.0,0.0,11,11,0
43,JPEG,rotated_90,template_id,certificate_alpha,certificate_alpha,1,0.0,0.0,certificate_alpha,certificate_alpha,1,0.0,0.0,17,17,0
43,JPEG,rotated_90,locale,en_IN,en_IN,1,0.0,0.0,en_IN,en_IN,1,0.0,0.0,5,5,0
44,JPEG,rotated_90,student_name,Siddharth Nair,Siddharth Nair,1,0.0,0.0,Siddharth Nair,Siddharth Nair,1,0.0,0.0,14,14,0
44,JPEG,rotated_90,roll_number,2018CE000529,2018CE000529,1,0.0,0.0,2018CE000529,2018CE000529,1,0.0,0.0,12,12,0
44,JPEG,rotated_90,enrollment_number,EN201800529,EN201800529,1,0.0,0.0,EN201800529,EN201800529,1,0.0,0.0,11,11,0
44,JPEG,rotated_90,degree_name,Bachelor of Technology in Civil Engineering,B.Tech in ECE,0,0.7674418604651163,0.7674418604651163,Bachelor of Technology in Civil Engineering,Bachelor of Technology,0,0.4883720930232558,0.4883720930232558,43,13,0
44,JPEG,rotated_90,branch_name,Civil Engineering,Civil Engineering,1,0.0,0.0,Civil Engineering,Civil Engineering,1,0.0,0.0,17,17,0
44,JPEG,rotated_90,batch_years,2018 - 2022,2018 - 2022,1,0.0,0.0,2018 - 2022,2018 - 2022,1,0.0,0.0,11,11,0
44,JPEG,rotated_90,father_name,Nikhil Nair,Nikhil Nair,1,0.0,0.0,Nikhil Nair,Nikhil Nair,1,0.0,0.0,11,11,0
44,JPEG,rotated_90,mother_name,Aditi Nair,Aditi Nair,1,0.0,0.0,Aditi Nair,Aditi Nair,1,0.0,0.0,10,10,0
44,JPEG,rotated_90,date_of_birth,2000-01-08,2000-01-08,1,0.0,0.0,2000-01-08,2000-01-08,1,0.0,0.0,10,10,0
44,JPEG,rotated_90,email,siddharth.nair529@igce.edu.in,siddharth.nair529@igce.edu.in,1,0.0,0.0,siddharth.nair529@igce.edu.in,siddharth.nair529@igce.edu.in,1,0.0,0.0,29,29,0
44,JPEG,rotated_90,phone,+91 9840480491,+91 9840480491,1,0.0,0.0,+91 9840480491,+91 9840480491,1,0.0,0.0,14,14,0
44,JPEG,rotated_90,address,"House No. 400, Sector 43, Mumbai","House No. 400, Sector 43, Mumbai",1,0.0,0.0,"House No. 400, Sector 43, Mumbai","House No. 400, Sector 43, Mumbai",1,0.0,0.0,32,32,0
44,JPEG,rotated_90,blood_group,AB+,AB+,1,0.0,0.0,AB+,AB+,1,0.0,0.0,3,3,0
44,JPEG,rotated_90,university_name,Indira Gandhi College of Engineering,Indira Gandhi College of Engineering,1,0.0,0.0,Indira Gandhi College of Engineering,Indira Gandhi College of Engineering,1,0.0,0.0,36,36,0
44,JPEG,rotated_90,university_code,IGCE,IGCE,1,0.0,0.0,Indira Gandhi College of Engineering,Indira Gandhi College of Engineering,1,0.0,0.0,4,4,0
44,JPEG,rotated_90,issue_date,2022-01-27,2022-01-27,1,0.0,0.0,2022-01-27,2022-01-27,1,0.0,0.0,10,10,0
44,JPEG,rotated_90,cgpa,8.5,8.5,1,0.0,0.0,8.50,8.50,1,0.0,0.0,3,3,0
44,JPEG,rotated_90,document_type,certificate,certificatx,0,0.09090909090909091,0.09090909090909091,certificate,certificatx,0,0.09090909090909091,0.09090909090909091,11,11,0
44,JPEG,rotated_90,template_id,certificate_alpha,certificate_alpha,1,0.0,0.0,certificate_alpha,certificate_alpha,1,0.0,0.0,17,17,0
44,JPEG,rotated_90,locale,en_IN,en_IN,1,0.0,0.0,en_IN,en_IN,1,0.0,0.0,5,5,0
45,JPEG,rotated_90,student_name,Kavya Sharma,Kavya Sharma,1,0.0,0.0,Kavya Sharma,Kavya Sharma,1,0.0,0.0,12,12,0
45,JPEG,rotated_90,roll_number,2021ECE000187,2021ECE000187,1,0.0,0.0,2021ECE000187,2021ECE000187,1,0.0,0.0,13,13,0
45,JPEG,rotated_90,enrollment_number,EN202100187,EN202100187,1,0.0,0.0,EN202100187,EN202100187,1,0.0,0.0,11,11,0
45,JPEG,rotated_90,degree_name,Bachelor of Technology in Electronics and Communication Engineering,B.Tech in ECE,0,0.8208955223880597,0.8208955223880597,Bachelor of Technology in Electronics and Communication Engineering,Bachelor of Technology,0,0.6716417910447762,0.6716417910447762,67,13,0
45,JPEG,rotated_90,branch_name,Electronics and Communication Engineering,Electronics and Communication Engineering,1,0.0,0.0,Electronics and Communication Engineering,Electronics and Communication Engineering,1,0.0,0.0,41,41,0
45,JPEG,rotated_90,batch_years,2021 - 2025,2021 - 2025,1,0.0,0.0,2021 - 2025,2021 - 2025,1,0.0,0.0,11,11,0
45,JPEG,rotated_90,father_name,Tarun Sharma,Tarun Sharma,1,0.0,0.0,Tarun Sharma,Tarun Sharma,1,0.0,0.0,12,12,0
45,JPEG,rotated_90,mother_name,Sonali Sharma,Sonali Sharmx,0,0.07692307692307693,0.07692307692307693,Sonali Sharma,Sonali Sharmx,0,0.07692307692307693,0.07692307692307693,13,13,0
45,JPEG,rotated_90,date_of_birth,2004-05-30,2004/05/30,0,0.2,0.2,2004-05-30,2004-05-30,1,0.0,0.0,10,10,0
45,JPEG,rotated_90,email,kavya.sharma187@igce.edu.in,kavya.sharma187@igce.edu.in,1,0.0,0.0,kavya.sharma187@igce.edu.in,kavya.sharma187@igce.edu.in,1,0.0,0.0,27,27,0
45,JPEG,rotated_90,phone,+91 9888717099,+91 988871709x,0,0.07142857142857142,0.07142857142857142,+91 9888717099,+91 988871709x,0,0.07142857142857142,0.07142857142857142,14,14,0
45,JPEG,rotated_90,address,"House No. 314, Sector 26, Mumbai","House No. 314, Sector 26, Mumbai",1,0.0,0.0,"House No. 314, Sector 26, Mumbai","House No. 314, Sector 26, Mumbai",1,0.0,0.0,32,32,0
45,JPEG,rotated_90,blood_group,O-,O-,1,0.0,0.0,O-,O-,1,0.0,0.0,2,2,0
45,JPEG,rotated_90,university_name,Indira Gandhi College of Engineering,Indira Gandhi College of Engineering,1,0.0,0.0,Indira Gandhi College of Engineering,Indira Gandhi College of Engineering,1,0.0,0.0,36,36,0
45,JPEG,rotated_90,university_code,IGCE,IGCE,1,0.0,0.0,Indira Gandhi College of Engineering,Indira Gandhi College of Engineering,1,0.0,0.0,4,4,0
45,JPEG,rotated_90,issue_date,2025-06-03,2025/06/03,0,0.2,0.2,2025-06-03,2025-06-03,1,0.0,0.0,10,10,0
45,JPEG,rotated_90,cgpa,7.31,7.31 CGPA,0,1.25,1.25,7.31,7.31,1,0.0,0.0,4,9,0
45,JPEG,rotated_90,document_type,certificate,certificate,1,0.0,0.0,certificate,certificate,1,0.0,0.0,11,11,0
45,JPEG,rotated_90,template_id,certificate_alpha,certificate_alpha,1,0.0,0.0,certificate_alpha,certificate_alpha,1,0.0,0.0,17,17,0
45,JPEG,rotated_90,locale,en_IN,en_IN,1,0.0,0.0,en_IN,en_IN,1,0.0,0.0,5,5,0
